1533559783351973653,117235,1533559783352550925,nan,nan,nan,nan,nan,nan,nan
1533559783360956468,117236,1533559783361535909,nan,nan,nan,nan,nan,nan,nan
1533559783370116653,117237,1533559783370601619,nan,nan,nan,nan,nan,nan,nan
1533559783379075799,117238,1533559783379596858,nan,nan,nan,nan,nan,nan,nan
1533559783402030343,117239,1533559783402566863,nan,nan,nan,nan,nan,nan,nan
1533559783411141619,117240,1533559783411639883,nan,nan,nan,nan,nan,nan,nan
1533559783421114870,117241,1533559783421618859,nan,nan,nan,nan,nan,nan,nan
1533559783431093575,117242,1533559783431584302,nan,nan,nan,nan,nan,nan,nan
1533559783452166643,117243,1533559783452613895,nan,nan,nan,nan,nan,nan,nan
1533559783461100898,117244,1533559783461565755,nan,nan,nan,nan,nan,nan,nan
1533559783471096184,117245,1533559783471567846,nan,nan,nan,nan,nan,nan,nan
1533559783481067194,117246,1533559783481568797,nan,nan,nan,nan,nan,nan,nan
1533559783501925180,117247,1533559783502493939,nan,nan,nan,nan,nan,nan,nan
1533559783510965784,117248,1533559783511503155,nan,nan,nan,nan,nan,nan,nan
1533559783519950209,117249,1533559783520505269,nan,nan,nan,nan,nan,nan,nan
1533559783529020838,117250,1533559783529510324,nan,nan,nan,nan,nan,nan,nan
1533559783551999507,117251,1533559783552523054,nan,nan,nan,nan,nan,nan,nan
1533559783560974693,117252,1533559783561520021,nan,nan,nan,nan,nan,nan,nan
1533559783570939454,117253,1533559783571524876,nan,nan,nan,nan,nan,nan,nan
1533559783580974356,117254,1533559783581540811,nan,nan,nan,nan,nan,nan,nan
1533559783602086028,117255,1533559783602546315,nan,nan,nan,nan,nan,nan,nan
1533559783611077820,117256,1533559783611572875,nan,nan,nan,nan,nan,nan,nan
1533559783621124657,117257,1533559783621546174,nan,nan,nan,nan,nan,nan,nan
1533559783630920501,117258,1533559783631503013,nan,nan,nan,nan,nan,nan,nan
1533559783651970803,117259,1533559783652466117,nan,nan,nan,nan,nan,nan,nan
1533559783661004742,117260,1533559783661492964,nan,nan,nan,nan,nan,nan,nan
1533559783670017795,117261,1533559783670516133,nan,nan,nan,nan,nan,nan,nan
1533559783678955298,117262,1533559783679456669,nan,nan,nan,nan,nan,nan,nan
1533559783701979734,117263,1533559783702468115,nan,nan,nan,nan,nan,nan,nan
1533559783711027339,117264,1533559783711495575,nan,nan,nan,nan,nan,nan,nan
1533559783721066609,117265,1533559783721497171,nan,nan,nan,nan,nan,nan,nan
1533559783730969740,117266,1533559783731426254,nan,nan,nan,nan,nan,nan,nan
1533559783751855038,117267,1533559783752434816,nan,nan,nan,nan,nan,nan,nan
1533559783760815981,117268,1533559783761399190,nan,nan,nan,nan,nan,nan,nan
1533559783769887515,117269,1533559783770393386,nan,nan,nan,nan,nan,nan,nan
1533559783779672378,117270,1533559783779429724,nan,nan,nan,nan,nan,nan,nan
