1530540226362320425,1210148,1530540226359846982,,-0.06577,-0.06568,-0.91515
1530540226369231170,1210149,1530540226366872280,,-0.06577,-0.06568,-0.91515
1530540226376338390,1210150,1530540226373890030,,-0.06577,-0.06568,-0.91515
1530540226383328926,1210151,1530540226380920951,,-0.06577,-0.06568,-0.91515
1530540226393364942,1210152,1530540226390917683,,-0.06577,-0.06568,-0.91515
1530540226412555640,1210153,1530540226409908315,,-0.06577,-0.06567,-0.91513
1530540226419335742,1210154,1530540226416860804,,-0.06577,-0.06567,-0.91513
1530540226426336271,1210155,1530540226423880205,,-0.06577,-0.06567,-0.91513
1530540226433224051,1210156,1530540226430823379,,-0.06577,-0.06567,-0.91513
1530540226443109023,1210157,1530540226440781609,,-0.06577,-0.06567,-0.91513
1530540226462156264,1210158,1530540226459793961,,-0.06576,-0.06568,-0.9151
1530540226469109307,1210159,1530540226466776781,,-0.06576,-0.06568,-0.9151
1530540226476245366,1210160,1530540226473845744,,-0.06576,-0.06568,-0.9151
1530540226483701884,1210161,1530540226480832710,,-0.06576,-0.06568,-0.9151
1530540226493209734,1210162,1530540226490839288,,-0.06576,-0.06568,-0.9151
1530540226512256441,1210163,1530540226509825319,,-0.06576,-0.06567,-0.91508
1530540226519292219,1210164,1530540226516893912,,-0.06576,-0.06567,-0.91508
1530540226526636391,1210165,1530540226523913330,,-0.06576,-0.06567,-0.91508
1530540226536396489,1210166,1530540226530862294,,-0.06576,-0.06567,-0.91508
1530540226543278097,1210167,1530540226540891672,,-0.06576,-0.06567,-0.91508
1530540226562205291,1210168,1530540226559807650,,-0.06575,-0.06566,-0.91507
1530540226569266772,1210169,1530540226566889886,,-0.06575,-0.06566,-0.91507
1530540226576162338,1210170,1530540226573809229,,-0.06575,-0.06566,-0.91507
1530540226586084151,1210171,1530540226580837110,,-0.06575,-0.06566,-0.91507
1530540226593107413,1210172,1530540226590768549,,-0.06575,-0.06566,-0.91507
1530540226612212926,1210173,1530540226609828532,,-0.06576,-0.06568,-0.91511
1530540226619153311,1210174,1530540226616761530,,-0.06576,-0.06568,-0.91511
