1533156230582146543,421542,1533156230577368674,,-0.06088,0.0362,-0.83508
1533156230588803887,421543,1533156230584365920,,-0.06088,0.0362,-0.83508
1533156230595804879,421544,1533156230591367973,,-0.06088,0.0362,-0.83508
1533156230605776632,421545,1533156230601314087,,-0.06088,0.0362,-0.83508
1533156230624772614,421546,1533156230620303750,,-0.06087,0.0362,-0.83507
1533156230632474762,421547,1533156230627326511,,-0.06087,0.0362,-0.83507
1533156230638767686,421548,1533156230634321610,,-0.06087,0.0362,-0.83507
1533156230645751944,421549,1533156230641292881,,-0.06087,0.0362,-0.83507
1533156230655814966,421550,1533156230651317545,,-0.06087,0.0362,-0.83507
1533156230673791797,421551,1533156230669330021,,-0.06088,0.0362,-0.83509
1533156230680795696,421552,1533156230676321964,,-0.06088,0.0362,-0.83509
1533156230687757568,421553,1533156230683326999,,-0.06088,0.0362,-0.83509
1533156230695768412,421554,1533156230691317337,,-0.06088,0.0362,-0.83509
1533156230705780486,421555,1533156230701312899,,-0.06088,0.0362,-0.83509
1533156230723702242,421556,1533156230719265456,,-0.06088,0.0362,-0.83509
1533156230730743868,421557,1533156230726276144,,-0.06088,0.0362,-0.83509
1533156230737712368,421558,1533156230733273434,,-0.06088,0.0362,-0.83509
1533156230745719166,421559,1533156230741266214,,-0.06088,0.0362,-0.83509
1533156230755750796,421560,1533156230751273528,,-0.06088,0.0362,-0.83509
1533156230773719890,421561,1533156230769283547,,-0.06088,0.0362,-0.83512
1533156230780724416,421562,1533156230776276141,,-0.06088,0.0362,-0.83512
1533156230787734288,421563,1533156230783280345,,-0.06088,0.0362,-0.83512
1533156230795711316,421564,1533156230791267276,,-0.06088,0.0362,-0.83512
1533156230805734693,421565,1533156230801269292,,-0.06088,0.0362,-0.83512
1533156230823725258,421566,1533156230819239528,,-0.06088,0.0362,-0.83509
1533156230830706762,421567,1533156230826255160,,-0.06088,0.0362,-0.83509
1533156230837718781,421568,1533156230833257899,,-0.06088,0.0362,-0.83509
1533156230845674581,421569,1533156230841227289,,-0.06088,0.0362,-0.83509
1533156230855712228,421570,1533156230851229586,,-0.06088,0.0362,-0.83509
1533156230873726877,421571,1533156230869234352,,-0.06087,0.03621,-0.83506
1533156230880654929,421572,1533156230876209860,,-0.06087,0.03621,-0.83506
1533156230887699285,421573,1533156230883237874,,-0.06087,0.03621,-0.83506
1533156230895686899,421574,1533156230891230838,,-0.06087,0.03621,-0.83506
1533156230905665067,421575,1533156230901227371,,-0.06087,0.03621,-0.83506
1533156230923769487,421576,1533156230919237966,,-0.06088,0.0362,-0.83511
1533156230930677647,421577,1533156230926209572,,-0.06088,0.0362,-0.83511
1533156230937640839,421578,1533156230933209579,,-0.06088,0.0362,-0.83511
1533156230945665003,421579,1533156230941204579,,-0.06088,0.0362,-0.83511
1533156230955667443,421580,1533156230951209568,,-0.06088,0.0362,-0.83511
1533156230973669289,421581,1533156230969213964,,-0.06088,0.0362,-0.83507
1533156230980651775,421582,1533156230976190482,,-0.06088,0.0362,-0.83507
1533156230987669020,421583,1533156230983214594,,-0.06088,0.0362,-0.83507
1533156230995585741,421584,1533156230991144261,,-0.06088,0.0362,-0.83507
1533156231005591282,421585,1533156231001159790,,-0.06088,0.0362,-0.83507
1533156231023631602,421586,1533156231019163286,,-0.06088,0.0362,-0.83503
1533156231030639244,421587,1533156231026183430,,-0.06088,0.0362,-0.83503
1533156231037611251,421588,1533156231033165462,,-0.06088,0.0362,-0.83503
1533156231045607148,421589,1533156231041163069,,-0.06088,0.0362,-0.83503
1533156231055601818,421590,1533156231051163769,,-0.06088,0.0362,-0.83503
1533156231073822276,421591,1533156231069163388,,-0.06088,0.0362,-0.8351
1533156231080797097,421592,1533156231076141547,,-0.06088,0.0362,-0.8351
1533156231087835818,421593,1533156231083167694,,-0.06088,0.0362,-0.8351
1533156231095581009,421594,1533156231091128780,,-0.06088,0.0362,-0.8351
1533156231105544949,421595,1533156231101123412,,-0.06088,0.0362,-0.8351
1533156231123582222,421596,1533156231119130670,,-0.06088,0.0362,-0.83509
1533156231130586298,421597,1533156231126128196,,-0.06088,0.0362,-0.83509
1533156231137557159,421598,1533156231133128153,,-0.06088,0.0362,-0.83509
1533156231145778911,421599,1533156231141123974,,-0.06088,0.0362,-0.83509
1533156231155566470,421600,1533156231151129858,,-0.06088,0.0362,-0.83509
1533156231173575826,421601,1533156231169126134,,-0.06087,0.0362,-0.83508
1533156231180593603,421602,1533156231176127752,,-0.06087,0.0362,-0.83508
1533156231187617861,421603,1533156231183133963,,-0.06087,0.0362,-0.83508
1533156231195984138,421604,1533156231191128363,,-0.06087,0.0362,-0.83508
1533156231205537823,421605,1533156231201081536,,-0.06087,0.0362,-0.83508
1533156231223536949,421606,1533156231219085933,,-0.06088,0.03621,-0.8351
1533156231230531560,421607,1533156231226062256,,-0.06088,0.03621,-0.8351
1533156231237365674,421608,1533156231232994303,,-0.06088,0.03621,-0.8351
1533156231245351407,421609,1533156231240992691,,-0.06088,0.03621,-0.8351
1533156231255365486,421610,1533156231251021852,,-0.06088,0.03621,-0.8351
1533156231273435949,421611,1533156231269037195,,-0.06088,0.03621,-0.83512
1533156231280458098,421612,1533156231276058607,,-0.06088,0.03621,-0.83512
1533156231287419888,421613,1533156231283042522,,-0.06088,0.03621,-0.83512
1533156231295456627,421614,1533156231291059970,,-0.06088,0.03621,-0.83512
1533156231305439752,421615,1533156231301045449,,-0.06088,0.03621,-0.83512
1533156231323517725,421616,1533156231319047255,,-0.06087,0.03622,-0.83517
1533156231330499288,421617,1533156231326062131,,-0.06087,0.03622,-0.83517
1533156231337494967,421618,1533156231333062700,,-0.06087,0.03622,-0.83517
1533156231345646937,421619,1533156231341059463,,-0.06087,0.03622,-0.83517
1533156231355516381,421620,1533156231351055705,,-0.06087,0.03622,-0.83517
1533156231373472476,421621,1533156231369052381,,-0.06087,0.03624,-0.83524
1533156231380484767,421622,1533156231376028557,,-0.06087,0.03624,-0.83524
1533156231387530636,421623,1533156231383082475,,-0.06087,0.03624,-0.83524
1533156231395766429,421624,1533156231391080913,,-0.06087,0.03624,-0.83524
1533156231405521809,421625,1533156231401077400,,-0.06087,0.03624,-0.83524
1533156231423553294,421626,1533156231419075990,,-0.06087,0.03628,-0.83533
1533156231430540376,421627,1533156231426048159,,-0.06087,0.03628,-0.83533
1533156231437496993,421628,1533156231433070049,,-0.06087,0.03628,-0.83533
1533156231445523908,421629,1533156231441050256,,-0.06087,0.03628,-0.83533
1533156231455482137,421630,1533156231451048565,,-0.06087,0.03628,-0.83533
1533156231473351199,421631,1533156231468985383,,-0.06086,0.03631,-0.83539
1533156231480444014,421632,1533156231476025423,,-0.06086,0.03631,-0.83539
1533156231487361254,421633,1533156231482974479,,-0.06086,0.03631,-0.83539
1533156231495428568,421634,1533156231491038674,,-0.06086,0.03631,-0.83539
1533156231505450684,421635,1533156231501036133,,-0.06086,0.03631,-0.83539
1533156231523418084,421636,1533156231519025245,,-0.06086,0.03636,-0.83546
1533156231530425302,421637,1533156231525976885,,-0.06086,0.03636,-0.83546
1533156231537580820,421638,1533156231532974771,,-0.06086,0.03636,-0.83546
1533156231545386821,421639,1533156231540975068,,-0.06086,0.03636,-0.83546
1533156231555411799,421640,1533156231550977797,,-0.06086,0.03636,-0.83546
1533156231573373970,421641,1533156231568947896,,-0.06086,0.03639,-0.83558
1533156231580409389,421642,1533156231575954900,,-0.06086,0.03639,-0.83558
1533156231587410560,421643,1533156231582963562,,-0.06086,0.03639,-0.83558
1533156231596206391,421644,1533156231590963380,,-0.06086,0.03639,-0.83558
1533156231605415321,421645,1533156231600962615,,-0.06086,0.03639,-0.83558
1533156231623421266,421646,1533156231618953138,,-0.06086,0.03643,-0.8356
1533156231630450499,421647,1533156231625959354,,-0.06086,0.03643,-0.8356
1533156231637395137,421648,1533156231632960067,,-0.06086,0.03643,-0.8356
1533156231645335484,421649,1533156231640883131,,-0.06086,0.03643,-0.8356
1533156231655485593,421650,1533156231650920022,,-0.06086,0.03643,-0.8356
1533156231673375526,421651,1533156231668902901,,-0.06086,0.03651,-0.83572
1533156231680414807,421652,1533156231675914085,,-0.06086,0.03651,-0.83572
1533156231687377204,421653,1533156231682919540,,-0.06086,0.03651,-0.83572
1533156231695377540,421654,1533156231690919868,,-0.06086,0.03651,-0.83572
1533156231705351728,421655,1533156231700914926,,-0.06086,0.03651,-0.83572
1533156231723378621,421656,1533156231718905859,,-0.06084,0.03658,-0.83586
1533156231730416374,421657,1533156231725913441,,-0.06084,0.03658,-0.83586
1533156231737348238,421658,1533156231732912617,,-0.06084,0.03658,-0.83586
1533156231745768738,421659,1533156231740915922,,-0.06084,0.03658,-0.83586
1533156231755360576,421660,1533156231750918174,,-0.06084,0.03658,-0.83586
1533156231773317595,421661,1533156231768848598,,-0.06085,0.03668,-0.83607
1533156231780348723,421662,1533156231775865154,,-0.06085,0.03668,-0.83607
1533156231787335845,421663,1533156231782865297,,-0.06085,0.03668,-0.83607
1533156231795310189,421664,1533156231790867176,,-0.06085,0.03668,-0.83607
1533156231805330227,421665,1533156231800865765,,-0.06085,0.03668,-0.83607
1533156231823322318,421666,1533156231818850910,,-0.06083,0.03677,-0.83619
1533156231830344271,421667,1533156231825865131,,-0.06083,0.03677,-0.83619
1533156231837292201,421668,1533156231832860555,,-0.06083,0.03677,-0.83619
1533156231845331786,421669,1533156231840866207,,-0.06083,0.03677,-0.83619
1533156231855331897,421670,1533156231850869309,,-0.06083,0.03677,-0.83619
1533156231873516416,421671,1533156231868848080,,-0.06083,0.03689,-0.83638
1533156231880361258,421672,1533156231875864617,,-0.06083,0.03689,-0.83638
1533156231887297577,421673,1533156231882865214,,-0.06083,0.03689,-0.83638
1533156231895272821,421674,1533156231890843025,,-0.06083,0.03689,-0.83638
1533156231905281969,421675,1533156231900822854,,-0.06083,0.03689,-0.83638
1533156231923316846,421676,1533156231918822657,,-0.06082,0.03702,-0.83655
1533156231930320939,421677,1533156231925817512,,-0.06082,0.03702,-0.83655
1533156231937251993,421678,1533156231932818414,,-0.06082,0.03702,-0.83655
1533156231945251701,421679,1533156231940820704,,-0.06082,0.03702,-0.83655
1533156231955306518,421680,1533156231950842922,,-0.06082,0.03702,-0.83655
1533156231973305102,421681,1533156231968802782,,-0.06082,0.03715,-0.83676
1533156231980309911,421682,1533156231975818333,,-0.06082,0.03715,-0.83676
1533156231987310083,421683,1533156231982838292,,-0.06082,0.03715,-0.83676
1533156231995275006,421684,1533156231990842708,,-0.06082,0.03715,-0.83676
1533156232005292513,421685,1533156232000822307,,-0.06082,0.03715,-0.83676
1533156232023274623,421686,1533156232018754616,,-0.06081,0.03729,-0.83695
1533156232030338468,421687,1533156232025773724,,-0.06081,0.03729,-0.83695
1533156232037234946,421688,1533156232032773606,,-0.06081,0.03729,-0.83695
1533156232045515743,421689,1533156232040777017,,-0.06081,0.03729,-0.83695
1533156232055249041,421690,1533156232050801276,,-0.06081,0.03729,-0.83695
1533156232073433408,421691,1533156232068752531,,-0.06081,0.03743,-0.83723
1533156232080344525,421692,1533156232075770899,,-0.06081,0.03743,-0.83723
1533156232087252716,421693,1533156232082798212,,-0.06081,0.03743,-0.83723
1533156232095208067,421694,1533156232090799081,,-0.06081,0.03743,-0.83723
1533156232105272631,421695,1533156232100779475,,-0.06081,0.03743,-0.83723
