1540820836083539835,2190421,1540820836083570379,nan,nan,nan,nan,nan,nan,nan
1540820836106543353,2190422,1540820836106551190,nan,nan,nan,nan,nan,nan,nan
1540820836115475107,2190423,1540820836115563420,nan,nan,nan,nan,nan,nan,nan
1540820836126875480,2190424,1540820836126539405,nan,nan,nan,nan,nan,nan,nan
1540820836136535755,2190425,1540820836136538599,nan,nan,nan,nan,nan,nan,nan
1540820836156500311,2190426,1540820836156550767,nan,nan,nan,nan,nan,nan,nan
1540820836165646877,2190427,1540820836165663230,nan,nan,nan,nan,nan,nan,nan
1540820836174977746,2190428,1540820836175132264,nan,nan,nan,nan,nan,nan,nan
1540820836184049816,2190429,1540820836184230492,nan,nan,nan,nan,nan,nan,nan
1540820836206527056,2190430,1540820836206323045,nan,nan,nan,nan,nan,nan,nan
1540820836215215750,2190431,1540820836215349701,nan,nan,nan,nan,nan,nan,nan
1540820836225287078,2190432,1540820836225351988,nan,nan,nan,nan,nan,nan,nan
1540820836235175704,2190433,1540820836235306032,nan,nan,nan,nan,nan,nan,nan
1540820836256325397,2190434,1540820836256345703,nan,nan,nan,nan,nan,nan,nan
1540820836265187472,2190435,1540820836265289746,nan,nan,nan,nan,nan,nan,nan
1540820836275195682,2190436,1540820836275291652,nan,nan,nan,nan,nan,nan,nan
1540820836285738544,2190437,1540820836285331616,nan,nan,nan,nan,nan,nan,nan
1540820836306715649,2190438,1540820836306454465,nan,nan,nan,nan,nan,nan,nan
1540820836315657160,2190439,1540820836315458337,nan,nan,nan,nan,nan,nan,nan
1540820836326296960,2190440,1540820836326384030,nan,nan,nan,nan,nan,nan,nan
1540820836336377775,2190441,1540820836336380634,nan,nan,nan,nan,nan,nan,nan
1540820836356440846,2190442,1540820836356422873,nan,nan,nan,nan,nan,nan,nan
1540820836365338014,2190443,1540820836365404674,nan,nan,nan,nan,nan,nan,nan
1540820836374317957,2190444,1540820836374404306,nan,nan,nan,nan,nan,nan,nan
1540820836383838593,2190445,1540820836383414945,nan,nan,nan,nan,nan,nan,nan
1540820836406435031,2190446,1540820836406450459,nan,nan,nan,nan,nan,nan,nan
1540820836415733408,2190447,1540820836415468987,nan,nan,nan,nan,nan,nan,nan
1540820836426763216,2190448,1540820836426439824,nan,nan,nan,nan,nan,nan,nan
1540820836436414725,2190449,1540820836436402996,nan,nan,nan,nan,nan,nan,nan
1540820836456772689,2190450,1540820836456400217,nan,nan,nan,nan,nan,nan,nan
1540820836465441424,2190451,1540820836465485013,nan,nan,nan,nan,nan,nan,nan
1540820836475418454,2190452,1540820836475392458,nan,nan,nan,nan,nan,nan,nan
1540820836484508054,2190453,1540820836484411592,nan,nan,nan,nan,nan,nan,nan
1540820836506325715,2190454,1540820836506400313,nan,nan,nan,nan,nan,nan,nan
1540820836515405685,2190455,1540820836515418371,nan,nan,nan,nan,nan,nan,nan
1540820836526897555,2190456,1540820836526395677,nan,nan,nan,nan,nan,nan,nan
1540820836536915865,2190457,1540820836536432817,nan,nan,nan,nan,nan,nan,nan
1540820836556696446,2190458,1540820836556375686,nan,nan,nan,nan,nan,nan,nan
1540820836566378501,2190459,1540820836566351060,nan,nan,nan,nan,nan,nan,nan
1540820836576383197,2190460,1540820836576362105,nan,nan,nan,nan,nan,nan,nan
1540820836586499061,2190461,1540820836586355259,nan,nan,nan,nan,nan,nan,nan
1540820836606362289,2190462,1540820836606358072,nan,nan,nan,nan,nan,nan,nan
1540820836615589952,2190463,1540820836615378062,nan,nan,nan,nan,nan,nan,nan
1540820836624364525,2190464,1540820836624399588,nan,nan,nan,nan,nan,nan,nan
1540820836634370663,2190465,1540820836634350268,nan,nan,nan,nan,nan,nan,nan
1540820836656407560,2190466,1540820836656344607,nan,nan,nan,nan,nan,nan,nan
1540820836666246077,2190467,1540820836666305473,nan,nan,nan,nan,nan,nan,nan
1540820836676240071,2190468,1540820836676259560,nan,nan,nan,nan,nan,nan,nan
1540820836686767523,2190469,1540820836686320713,nan,nan,nan,nan,nan,nan,nan
1540820836706677520,2190470,1540820836706319929,nan,nan,nan,nan,nan,nan,nan
1540820836716306096,2190471,1540820836716297170,nan,nan,nan,nan,nan,nan,nan
1540820836726377579,2190472,1540820836726367098,nan,nan,nan,nan,nan,nan,nan
1540820836736616362,2190473,1540820836736316092,nan,nan,nan,nan,nan,nan,nan
1540820836756255251,2190474,1540820836756309305,nan,nan,nan,nan,nan,nan,nan
1540820836765850910,2190475,1540820836765896175,nan,nan,nan,nan,nan,nan,nan
1540820836775194358,2190476,1540820836774929051,nan,nan,nan,nan,nan,nan,nan
1540820836784253654,2190477,1540820836783996839,nan,nan,nan,nan,nan,nan,nan
1540820836806352375,2190478,1540820836806081856,nan,nan,nan,nan,nan,nan,nan
1540820836815038498,2190479,1540820836815084623,nan,nan,nan,nan,nan,nan,nan
1540820836825078659,2190480,1540820836825179732,nan,nan,nan,nan,nan,nan,nan
1540820836835177954,2190481,1540820836835225482,nan,nan,nan,nan,nan,nan,nan
1540820836855303814,2190482,1540820836855294775,nan,nan,nan,nan,nan,nan,nan
1540820836865287201,2190483,1540820836865269134,nan,nan,nan,nan,nan,nan,nan
1540820836875158257,2190484,1540820836875225852,nan,nan,nan,nan,nan,nan,nan
1540820836885256016,2190485,1540820836885226045,nan,nan,nan,nan,nan,nan,nan
1540820836905169724,2190486,1540820836905212069,nan,nan,nan,nan,nan,nan,nan
1540820836915568066,2190487,1540820836915270547,nan,nan,nan,nan,nan,nan,nan
1540820836925639554,2190488,1540820836925208489,nan,nan,nan,nan,nan,nan,nan
1540820836935213890,2190489,1540820836935227683,nan,nan,nan,nan,nan,nan,nan
1540820836955565792,2190490,1540820836955226490,nan,nan,nan,nan,nan,nan,nan
1540820836965122239,2190491,1540820836965207176,nan,nan,nan,nan,nan,nan,nan
1540820836974134022,2190492,1540820836974238372,nan,nan,nan,nan,nan,nan,nan
1540820836984115960,2190493,1540820836984160761,nan,nan,nan,nan,nan,nan,nan
1540820837005528538,2190494,1540820837005185353,nan,nan,nan,nan,nan,nan,nan
1540820837014088044,2190495,1540820837014189583,nan,nan,nan,nan,nan,nan,nan
1540820837025108739,2190496,1540820837025162816,nan,nan,nan,nan,nan,nan,nan
1540820837035146785,2190497,1540820837035166437,nan,nan,nan,nan,nan,nan,nan
1540820837055426273,2190498,1540820837055165103,nan,nan,nan,nan,nan,nan,nan
1540820837064084390,2190499,1540820837064162239,nan,nan,nan,nan,nan,nan,nan
1540820837073502714,2190500,1540820837073186406,nan,nan,nan,nan,nan,nan,nan
1540820837082077435,2190501,1540820837082166082,nan,nan,nan,nan,nan,nan,nan
1540820837105605504,2190502,1540820837105201976,nan,nan,nan,nan,nan,nan,nan
1540820837115156708,2190503,1540820837115138347,nan,nan,nan,nan,nan,nan,nan
1540820837125075613,2190504,1540820837125140117,nan,nan,nan,nan,nan,nan,nan
1540820837135048770,2190505,1540820837135148360,nan,nan,nan,nan,nan,nan,nan
1540820837155089782,2190506,1540820837155155056,nan,nan,nan,nan,nan,nan,nan
