1529311344183555347,241201,1529311344211292557,nan,nan,nan,nan,nan,nan,nan
1529311344200406234,241202,1529311344228231003,nan,nan,nan,nan,nan,nan,nan
1529311344207478966,241203,1529311344235251351,nan,nan,nan,nan,nan,nan,nan
1529311344214378083,241204,1529311344242208592,nan,nan,nan,nan,nan,nan,nan
1529311344223441689,241205,1529311344251270786,nan,nan,nan,nan,nan,nan,nan
1529311344233531205,241206,1529311344261315701,nan,nan,nan,nan,nan,nan,nan
1529311344249502069,241207,1529311344277293390,nan,nan,nan,nan,nan,nan,nan
1529311344256509865,241208,1529311344284303525,nan,nan,nan,nan,nan,nan,nan
1529311344263503613,241209,1529311344291319234,nan,nan,nan,nan,nan,nan,nan
1529311344273529267,241210,1529311344301320082,nan,nan,nan,nan,nan,nan,nan
1529311344283535232,241211,1529311344311296360,nan,nan,nan,nan,nan,nan,nan
1529311344299503532,241212,1529311344327283412,nan,nan,nan,nan,nan,nan,nan
1529311344306791202,241213,1529311344334301032,nan,nan,nan,nan,nan,nan,nan
1529311344313587581,241214,1529311344341337466,nan,nan,nan,nan,nan,nan,nan
1529311344323460258,241215,1529311344351276862,nan,nan,nan,nan,nan,nan,nan
1529311344333460976,241216,1529311344361231201,nan,nan,nan,nan,nan,nan,nan
1529311344349543556,241217,1529311344377324233,nan,nan,nan,nan,nan,nan,nan
1529311344356444435,241218,1529311344384261744,nan,nan,nan,nan,nan,nan,nan
1529311344363524842,241219,1529311344391306206,nan,nan,nan,nan,nan,nan,nan
1529311344373755713,241220,1529311344401196709,nan,nan,nan,nan,nan,nan,nan
1529311344383726985,241221,1529311344411234757,nan,nan,nan,nan,nan,nan,nan
1529311344399445435,241222,1529311344427221217,nan,nan,nan,nan,nan,nan,nan
1529311344406375215,241223,1529311344434204498,nan,nan,nan,nan,nan,nan,nan
1529311344413360316,241224,1529311344441207128,nan,nan,nan,nan,nan,nan,nan
1529311344423470298,241225,1529311344451246181,nan,nan,nan,nan,nan,nan,nan
1529311344433480805,241226,1529311344461259262,nan,nan,nan,nan,nan,nan,nan
1529311344449741769,241227,1529311344477279690,nan,nan,nan,nan,nan,nan,nan
1529311344456774258,241228,1529311344484248628,nan,nan,nan,nan,nan,nan,nan
1529311344463710951,241229,1529311344491193889,nan,nan,nan,nan,nan,nan,nan
1529311344473676727,241230,1529311344501188735,nan,nan,nan,nan,nan,nan,nan
