1531434483859969793,1185422,1531434483859930034,0.0320699997246,-0.0435700006783,-0.829949975014,0.350699990988,-0.628700017929,0.281199991703,0.634400010109
1531434483869201565,1185423,1531434483868921216,0.0320699997246,-0.0435700006783,-0.829949975014,0.350699990988,-0.628700017929,0.281199991703,0.634400010109
1531434483892226818,1185424,1531434483891936839,0.0320799984038,-0.0435700006783,-0.829930007458,0.350499987602,-0.628899991512,0.281399995089,0.634299993515
1531434483900887073,1185425,1531434483900884597,0.0320799984038,-0.0435700006783,-0.829930007458,0.350499987602,-0.628899991512,0.281399995089,0.634299993515
1531434483910924878,1185426,1531434483910919463,0.0320799984038,-0.0435700006783,-0.829930007458,0.350499987602,-0.628899991512,0.281399995089,0.634299993515
1531434483920932431,1185427,1531434483920907487,0.0320799984038,-0.0435700006783,-0.829930007458,0.350499987602,-0.628899991512,0.281399995089,0.634299993515
1531434483941967443,1185428,1531434483941901311,0.0320699997246,-0.0435700006783,-0.829940021038,0.350400000811,-0.6291000247,0.281500011683,0.634100019932
1531434483950991973,1185429,1531434483950899895,0.0320699997246,-0.0435700006783,-0.829940021038,0.350400000811,-0.6291000247,0.281500011683,0.634100019932
1531434483959931787,1185430,1531434483959900539,0.0320699997246,-0.0435700006783,-0.829940021038,0.350400000811,-0.6291000247,0.281500011683,0.634100019932
1531434483968882384,1185431,1531434483968854148,0.0320699997246,-0.0435700006783,-0.829940021038,0.350400000811,-0.6291000247,0.281500011683,0.634100019932
1531434483991882954,1185432,1531434483991860208,0.0320699997246,-0.0435700006783,-0.829940021038,0.350499987602,-0.629199981689,0.281399995089,0.633899986744
1531434484000884817,1185433,1531434484000861685,0.0320699997246,-0.0435700006783,-0.829940021038,0.350499987602,-0.629199981689,0.281399995089,0.633899986744
1531434484010897654,1185434,1531434484010887868,0.0320699997246,-0.0435700006783,-0.829940021038,0.350499987602,-0.629199981689,0.281399995089,0.633899986744
1531434484020859140,1185435,1531434484020854045,0.0320699997246,-0.0435700006783,-0.829940021038,0.350499987602,-0.629199981689,0.281399995089,0.633899986744
1531434484042162821,1185436,1531434484041858114,0.0320799984038,-0.0435599982738,-0.829959988594,0.350699990988,-0.628899991512,0.281199991703,0.634299993515
1531434484051141080,1185437,1531434484050869827,0.0320799984038,-0.0435599982738,-0.829959988594,0.350699990988,-0.628899991512,0.281199991703,0.634299993515
1531434484059847172,1185438,1531434484059843125,0.0320799984038,-0.0435599982738,-0.829959988594,0.350699990988,-0.628899991512,0.281199991703,0.634299993515
1531434484068911145,1185439,1531434484068882536,0.0320799984038,-0.0435599982738,-0.829959988594,0.350699990988,-0.628899991512,0.281199991703,0.634299993515
1531434484092255657,1185440,1531434484091840515,0.0320699997246,-0.0435700006783,-0.829949975014,0.350499987602,-0.628799974918,0.281399995089,0.634299993515
1531434484101157387,1185441,1531434484100889980,0.0320699997246,-0.0435700006783,-0.829949975014,0.350499987602,-0.628799974918,0.281399995089,0.634299993515
1531434484110863012,1185442,1531434484110849696,0.0320699997246,-0.0435700006783,-0.829949975014,0.350499987602,-0.628799974918,0.281399995089,0.634299993515
1531434484121125442,1185443,1531434484120862285,0.0320699997246,-0.0435700006783,-0.829949975014,0.350499987602,-0.628799974918,0.281399995089,0.634299993515
1531434484141875901,1185444,1531434484141842011,0.0320699997246,-0.0435599982738,-0.829999983311,0.350499987602,-0.628400027752,0.281300008297,0.63480001688
1531434484150849899,1185445,1531434484150839699,0.0320699997246,-0.0435599982738,-0.829999983311,0.350499987602,-0.628400027752,0.281300008297,0.63480001688
1531434484159776852,1185446,1531434484159781664,0.0320699997246,-0.0435599982738,-0.829999983311,0.350499987602,-0.628400027752,0.281300008297,0.63480001688
1531434484169083386,1185447,1531434484168816092,0.0320699997246,-0.0435599982738,-0.829999983311,0.350499987602,-0.628400027752,0.281300008297,0.63480001688
1531434484191997656,1185448,1531434484191825639,0.0320699997246,-0.0435599982738,-0.829970002174,0.349900007248,-0.628899991512,0.282000005245,0.634299993515
1531434484200866889,1185449,1531434484200831374,0.0320699997246,-0.0435599982738,-0.829970002174,0.349900007248,-0.628899991512,0.282000005245,0.634299993515
1531434484210856831,1185450,1531434484210811224,0.0320699997246,-0.0435599982738,-0.829970002174,0.349900007248,-0.628899991512,0.282000005245,0.634299993515
1531434484220823142,1185451,1531434484220821280,0.0320699997246,-0.0435599982738,-0.829970002174,0.349900007248,-0.628899991512,0.282000005245,0.634299993515
1531434484241893827,1185452,1531434484241825299,0.0320699997246,-0.0435599982738,-0.829930007458,0.350199997425,-0.629199981689,0.281699985266,0.634000003338
1531434484250868290,1185453,1531434484250822841,0.0320699997246,-0.0435599982738,-0.829930007458,0.350199997425,-0.629199981689,0.281699985266,0.634000003338
1531434484259828907,1185454,1531434484259803924,0.0320699997246,-0.0435599982738,-0.829930007458,0.350199997425,-0.629199981689,0.281699985266,0.634000003338
1531434484268890320,1185455,1531434484268810356,0.0320699997246,-0.0435599982738,-0.829930007458,0.350199997425,-0.629199981689,0.281699985266,0.634000003338
1531434484292103638,1185456,1531434484291828790,0.0320799984038,-0.0435700006783,-0.829940021038,0.34999999404,-0.629000008106,0.281899988651,0.634299993515
1531434484300831069,1185457,1531434484300813387,0.0320799984038,-0.0435700006783,-0.829940021038,0.34999999404,-0.629000008106,0.281899988651,0.634299993515
1531434484310877629,1185458,1531434484310823263,0.0320799984038,-0.0435700006783,-0.829940021038,0.34999999404,-0.629000008106,0.281899988651,0.634299993515
1531434484320881175,1185459,1531434484320839265,0.0320799984038,-0.0435700006783,-0.829940021038,0.34999999404,-0.629000008106,0.281899988651,0.634299993515
1531434484341812824,1185460,1531434484341779726,0.0320799984038,-0.0435700006783,-0.829959988594,0.350899994373,-0.628400027752,0.280900001526,0.63480001688
1531434484350780377,1185461,1531434484350772744,0.0320799984038,-0.0435700006783,-0.829959988594,0.350899994373,-0.628400027752,0.280900001526,0.63480001688
