1534190866954767922,717691,1534190866957420569,nan,nan,nan,nan,nan,nan,nan
1534190866963167439,717692,1534190866966443481,nan,nan,nan,nan,nan,nan,nan
1534190866986148373,717693,1534190866989390648,nan,nan,nan,nan,nan,nan,nan
1534190866995148114,717694,1534190866998424081,nan,nan,nan,nan,nan,nan,nan
1534190867005214123,717695,1534190867008456448,nan,nan,nan,nan,nan,nan,nan
1534190867015222921,717696,1534190867018444524,nan,nan,nan,nan,nan,nan,nan
1534190867036078795,717697,1534190867039340779,nan,nan,nan,nan,nan,nan,nan
1534190867045144448,717698,1534190867048387077,nan,nan,nan,nan,nan,nan,nan
1534190867054542769,717699,1534190867057384941,nan,nan,nan,nan,nan,nan,nan
1534190867063094234,717700,1534190867066383229,nan,nan,nan,nan,nan,nan,nan
1534190867086556213,717701,1534190867089389977,nan,nan,nan,nan,nan,nan,nan
1534190867095163382,717702,1534190867098406048,nan,nan,nan,nan,nan,nan,nan
1534190867105073130,717703,1534190867108359309,nan,nan,nan,nan,nan,nan,nan
1534190867115115041,717704,1534190867118361114,nan,nan,nan,nan,nan,nan,nan
1534190867136154563,717705,1534190867139383539,nan,nan,nan,nan,nan,nan,nan
1534190867145057302,717706,1534190867148348640,nan,nan,nan,nan,nan,nan,nan
1534190867154066822,717707,1534190867157344279,nan,nan,nan,nan,nan,nan,nan
1534190867164049553,717708,1534190867166377722,nan,nan,nan,nan,nan,nan,nan
1534190867186403268,717709,1534190867189291507,nan,nan,nan,nan,nan,nan,nan
1534190867195033277,717710,1534190867198336065,nan,nan,nan,nan,nan,nan,nan
1534190867205048692,717711,1534190867208346173,nan,nan,nan,nan,nan,nan,nan
1534190867215427237,717712,1534190867218318371,nan,nan,nan,nan,nan,nan,nan
1534190867236455008,717713,1534190867239333666,nan,nan,nan,nan,nan,nan,nan
1534190867245491613,717714,1534190867248311751,nan,nan,nan,nan,nan,nan,nan
1534190867255396269,717715,1534190867258243674,nan,nan,nan,nan,nan,nan,nan
1534190867265430225,717716,1534190867268308609,nan,nan,nan,nan,nan,nan,nan
1534190867286398255,717717,1534190867289279976,nan,nan,nan,nan,nan,nan,nan
1534190867295030496,717718,1534190867298272638,nan,nan,nan,nan,nan,nan,nan
1534190867304383347,717719,1534190867307215964,nan,nan,nan,nan,nan,nan,nan
1534190867313428985,717720,1534190867316354650,nan,nan,nan,nan,nan,nan,nan
1534190867336434322,717721,1534190867339282055,nan,nan,nan,nan,nan,nan,nan
1534190867345413668,717722,1534190867348318072,nan,nan,nan,nan,nan,nan,nan
1534190867355379302,717723,1534190867358250130,nan,nan,nan,nan,nan,nan,nan
1534190867365424626,717724,1534190867368287558,nan,nan,nan,nan,nan,nan,nan
1534190867386570781,717725,1534190867389325485,nan,nan,nan,nan,nan,nan,nan
1534190867395328490,717726,1534190867398264932,nan,nan,nan,nan,nan,nan,nan
1534190867405389014,717727,1534190867408239927,nan,nan,nan,nan,nan,nan,nan
1534190867415148743,717728,1534190867418359297,nan,nan,nan,nan,nan,nan,nan
1534190867436353386,717729,1534190867439235287,nan,nan,nan,nan,nan,nan,nan
1534190867445028706,717730,1534190867448284177,nan,nan,nan,nan,nan,nan,nan
1534190867454293826,717731,1534190867457206744,nan,nan,nan,nan,nan,nan,nan
1534190867462974827,717732,1534190867466269473,nan,nan,nan,nan,nan,nan,nan
1534190867486123639,717733,1534190867489265755,nan,nan,nan,nan,nan,nan,nan
1534190867495012863,717734,1534190867498230367,nan,nan,nan,nan,nan,nan,nan
1534190867505048575,717735,1534190867508265578,nan,nan,nan,nan,nan,nan,nan
1534190867515027235,717736,1534190867518278302,nan,nan,nan,nan,nan,nan,nan
1534190867535876342,717737,1534190867539156968,nan,nan,nan,nan,nan,nan,nan
1534190867544899932,717738,1534190867548181822,nan,nan,nan,nan,nan,nan,nan
1534190867553922661,717739,1534190867557207870,nan,nan,nan,nan,nan,nan,nan
1534190867562915640,717740,1534190867566184003,nan,nan,nan,nan,nan,nan,nan
1534190867585887429,717741,1534190867589157143,nan,nan,nan,nan,nan,nan,nan
1534190867594901696,717742,1534190867598133202,nan,nan,nan,nan,nan,nan,nan
1534190867604959589,717743,1534190867608199237,nan,nan,nan,nan,nan,nan,nan
1534190867615134450,717744,1534190867618445378,nan,nan,nan,nan,nan,nan,nan
1534190867635898961,717745,1534190867639161165,nan,nan,nan,nan,nan,nan,nan
1534190867645204200,717746,1534190867648342546,nan,nan,nan,nan,nan,nan,nan
1534190867654878991,717747,1534190867658142931,nan,nan,nan,nan,nan,nan,nan
1534190867664833330,717748,1534190867668123554,nan,nan,nan,nan,nan,nan,nan
1534190867686203481,717749,1534190867689509158,nan,nan,nan,nan,nan,nan,nan
1534190867695830613,717750,1534190867699124851,nan,nan,nan,nan,nan,nan,nan
1534190867706229377,717751,1534190867709124959,nan,nan,nan,nan,nan,nan,nan
1534190867715821160,717752,1534190867719100055,nan,nan,nan,nan,nan,nan,nan
1534190867735890024,717753,1534190867739119990,nan,nan,nan,nan,nan,nan,nan
1534190867744945175,717754,1534190867748202605,nan,nan,nan,nan,nan,nan,nan
1534190867754237683,717755,1534190867757138550,nan,nan,nan,nan,nan,nan,nan
1534190867763234839,717756,1534190867766102637,nan,nan,nan,nan,nan,nan,nan
1534190867785858598,717757,1534190867789126142,nan,nan,nan,nan,nan,nan,nan
1534190867794784303,717758,1534190867798066463,nan,nan,nan,nan,nan,nan,nan
1534190867804903655,717759,1534190867808156127,nan,nan,nan,nan,nan,nan,nan
1534190867814885388,717760,1534190867818103143,nan,nan,nan,nan,nan,nan,nan
1534190867836282298,717761,1534190867839133611,nan,nan,nan,nan,nan,nan,nan
1534190867844810953,717762,1534190867848080950,nan,nan,nan,nan,nan,nan,nan
1534190867854826327,717763,1534190867858080592,nan,nan,nan,nan,nan,nan,nan
1534190867864843128,717764,1534190867868070116,nan,nan,nan,nan,nan,nan,nan
1534190867885758062,717765,1534190867889046826,nan,nan,nan,nan,nan,nan,nan
1534190867894892386,717766,1534190867898200409,nan,nan,nan,nan,nan,nan,nan
1534190867905169637,717767,1534190867908100870,nan,nan,nan,nan,nan,nan,nan
1534190867913841386,717768,1534190867917142250,nan,nan,nan,nan,nan,nan,nan
1534190867936300946,717769,1534190867939106211,nan,nan,nan,nan,nan,nan,nan
1534190867945141730,717770,1534190867948049932,nan,nan,nan,nan,nan,nan,nan
1534190867954954589,717771,1534190867958224813,nan,nan,nan,nan,nan,nan,nan
1534190867964783197,717772,1534190867968046634,nan,nan,nan,nan,nan,nan,nan
1534190867986177012,717773,1534190867989021180,nan,nan,nan,nan,nan,nan,nan
1534190867995481354,717774,1534190867998658307,nan,nan,nan,nan,nan,nan,nan
1534190868004757984,717775,1534190868008066339,nan,nan,nan,nan,nan,nan,nan
1534190868013712304,717776,1534190868016993910,nan,nan,nan,nan,nan,nan,nan
1534190868035807775,717777,1534190868039082971,nan,nan,nan,nan,nan,nan,nan
1534190868044819818,717778,1534190868048038302,nan,nan,nan,nan,nan,nan,nan
1534190868054854825,717779,1534190868058038203,nan,nan,nan,nan,nan,nan,nan
1534190868065103421,717780,1534190868068024459,nan,nan,nan,nan,nan,nan,nan
1534190868086164855,717781,1534190868089030777,nan,nan,nan,nan,nan,nan,nan
